ptnum,Rout,Cd_x,Cd_y,Cd_z,L,lnRa,lnRb,theta,P_x,P_y,P_z,Rin,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z
0,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.455287218093872,0.0,3.4906585216522217,-0.6577848196029663,0.0,-0.23941411077976227,0.699999988079071,6.229485620679043e-07,0.0,1.0860868542295066e-06
1,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4487242698669434,-0.006563037633895874,3.4906585216522217,-0.6621160507202148,0.0,-0.240990549325943,0.699999988079071,-0.0015628872206434608,0.0,0.004276372026652098
2,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4422039985656738,-0.013083279132843018,3.4906585216522217,-0.6664473414421082,0.0,-0.2425670027732849,0.699999988079071,2.9708328247070312,0.0,-8.162293434143066
3,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4357260465621948,-0.01956126093864441,3.4906585216522217,-0.6707785725593567,0.0,-0.24414345622062683,0.699999988079071,1.9861438274383545,0.0,-5.456883907318115
4,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4292898178100586,-0.02599748969078064,3.4906585216522217,-0.6751098036766052,0.0,-0.24571987986564636,0.699999988079071,1.4935611486434937,0.0,-4.103520393371582
5,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4228947162628174,-0.03239262104034424,3.4906585216522217,-0.6794410347938538,0.0,-0.24729633331298828,0.699999988079071,1.1978123188018799,0.0,-3.2909560203552246
6,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.4165401458740234,-0.03874713182449341,3.4906585216522217,-0.6837723255157471,0.0,-0.248872771859169,0.699999988079071,1.00048828125,0.0,-2.748812675476074
7,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.410225749015808,-0.04506149888038635,3.4906585216522217,-0.6881035566329956,0.0,-0.25044921040534973,0.699999988079071,0.8594014048576355,0.0,-2.3611903190612793
8,3.0,0.0,0.0,0.30399999022483826,1.4552873373031616,1.4039510488510132,-0.05133625864982605,3.4906585216522217,-0.6924348473548889,0.0,-0.25202566385269165,0.699999988079071,0.7534795999526978,0.0,-2.0701582431793213
9,3.0,0.0,0.0,0.30399999022483826,1.455287218093872,1.3977153301239014,-0.0575718879699707,3.4906585216522217,-0.6967660784721375,0.0,-0.25360211730003357,0.699999988079071,0.6709957122802734,0.0,-1.8435388803482056
